data,time_start,time_stop,count_move,caps_num,size_rect,count_rect,screen
20200911,123053,124055,10273,608222.0,24,35,20200911-123053-124055.jpg
20200911,124101,125102,11492,607642.0,3,25,20200911-124101-125102.jpg
20200911,125109,130110,1608,607599.0,13,24,20200911-125109-130110.jpg
20200911,130116,131118,1502,607679.0,8,22,20200911-130116-131118.jpg
20200911,131124,132126,8740,608054.0,19,18,20200911-131124-132126.jpg
20200911,132132,133134,2144,607598.0000000001,17,4,20200911-132132-133134.jpg
20200911,133140,134141,355,607599.0,14,26,20200911-133140-134141.jpg
20200911,134147,135149,7732,607810.0000000001,9,24,20200911-134147-135149.jpg
20200911,135155,140157,10425,608159.0,9,29,20200911-135155-140157.jpg
20200911,140203,141205,664,607582.0,2,31,20200911-140203-141205.jpg
20200911,141211,142213,10390,607878.0,8,30,20200911-141211-142213.jpg
20200911,142219,143221,10590,608132.0000000001,1,27,20200911-142219-143221.jpg
20200911,143227,144229,9185,607718.0000000001,3,20,20200911-143227-144229.jpg
20200911,144235,145236,4524,607839.0,9,21,20200911-144235-145236.jpg
20200911,145243,150244,10943,607598.0000000001,0,26,20200911-145243-150244.jpg
20200911,150250,151252,4237,607940.0,19,22,20200911-150250-151252.jpg
20200911,151258,152300,8873,607639.0,6,26,20200911-151258-152300.jpg
20200911,152306,153307,0,607518.0,0,0,none
20200911,153313,154315,770,607638.0,6,7,20200911-153313-154315.jpg
20200911,154321,155323,0,607654.0,0,0,none
20200911,155329,160330,0,607519.0,0,0,none
20200911,160336,161338,0,607543.0,0,0,none
20200911,161344,162345,2408,607519.0,12,32,20200911-161344-162345.jpg
20200911,162351,163353,11187,607518.0,9,32,20200911-162351-163353.jpg
20200911,163359,164400,3566,607599.0,14,32,20200911-163359-164400.jpg
20200911,164406,165408,319,607564.0000000001,16,18,20200911-164406-165408.jpg
20200911,165414,170415,0,607558.0,0,0,none
20200911,170422,171423,0,607573.0,0,0,none
20200911,171429,172430,0,607583.0000000001,0,0,none
20200911,172437,173438,1331,607559.0000000001,9,30,20200911-172437-173438.jpg
20200911,173444,174446,4896,607562.0,85,2,20200911-173444-174446.jpg
20200911,174452,175453,11266,607759.0,35,3,20200911-174452-175453.jpg
20200911,175500,180502,11491,607959.0000000001,31,47,20200911-175500-180502.jpg
20200911,180508,181509,11618,607839.0,56,5,20200911-180508-181509.jpg
20200911,181515,182518,10230,608219.0,53,8,20200911-181515-182518.jpg
20200911,182524,183528,0,610119.0,0,0,none
20200911,183534,184540,0,611839.0,0,0,none
20200911,184546,185551,0,611046.0,0,0,none
20200911,185557,190601,5083,610099.0,9,26,20200911-185557-190601.jpg
20200911,190607,191612,3875,610720.0,8,30,20200911-190607-191612.jpg
20200911,191618,192624,6577,611919.0,6,3,20200911-191618-192624.jpg
20200911,192630,193633,0,609080.0,0,0,none
20200911,193639,194644,1,611008.0,0,1,20200911-193639-194644.jpg
20200911,194651,195655,0,611040.0000000001,0,0,none
20200911,195702,200706,1,610583.0000000001,0,1,20200911-195702-200706.jpg
20200911,200712,201716,0,609959.0000000001,0,0,none
20200911,201722,202726,0,610280.0,0,0,none
20200911,202733,203736,0,609279.0,0,0,none
20200911,203742,204746,0,610285.0000000001,0,0,none
20200911,204752,205757,0,611065.0,0,0,none
20200911,205803,210806,2,609200.0,0,1,20200911-205803-210806.jpg
20200911,210806,211809,0,608680.0000000001,0,0,none
20200911,211815,212818,65,609559.0000000001,28,3,20200911-211815-212818.jpg
20200911,212824,213829,0,610735.0,0,0,none
20200911,213835,214839,0,610119.0,0,0,none
20200911,214845,215851,0,612000.0,0,0,none
20200911,215857,220901,0,610093.0000000001,0,0,none
20200911,220908,221910,0,608919.0,0,0,none
20200911,221916,222920,83,609600.0,52,3,20200911-221916-222920.jpg
20200911,222926,223930,0,610059.0000000001,0,0,none
20200911,223936,224940,0,609640.0,0,0,none
20200911,224946,225950,0,609919.0,0,0,none
20200911,225956,231001,0,611489.0,0,0,none
20200911,231008,232013,3,611160.0000000001,0,1,20200911-231008-232013.jpg
20200911,232019,233022,0,609342.0,0,0,none
20200911,233028,234034,0,611880.0,0,0,none
20200911,234040,235045,0,610925.0000000001,0,0,none
20200911,235051,000008,0,9598260.688888889,0,0,none
20200912,000013,001015,0,609279.0,0,0,none
20200912,001022,002026,0,610694.0000000001,0,0,none
20200912,002032,003037,4,610879.0,1,1,20200912-002032-003037.jpg
20200912,003044,004048,0,610640.0,0,0,none
20200912,004054,005058,0,609455.0,0,0,none
20200912,005104,010106,1,608639.0,0,1,20200912-005104-010106.jpg
20200912,010112,011117,0,610851.0,0,0,none
20200912,011123,012127,0,609960.0,0,0,none
20200912,012133,013137,0,609979.0,0,0,none
20200912,013143,014147,73,610400.0,12,1,20200912-013143-014147.jpg
20200912,014154,015158,0,609599.0,0,0,none
20200912,015204,020207,0,609560.0000000001,0,0,none
20200912,020213,021216,0,608928.0,0,0,none
20200912,021222,022225,0,609262.0,0,0,none
20200912,022231,023234,0,609159.0,0,0,none
20200912,023240,024244,9,609520.0,0,1,20200912-023240-024244.jpg
20200912,024250,025254,5,609653.0,0,1,20200912-024250-025254.jpg
20200912,025300,030304,0,610400.0,0,0,none
20200912,030310,031315,0,610480.0,0,0,none
20200912,031321,032324,0,609639.0,0,0,none
